"","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes"
"1797",219,"2","20-30 cm",2023,"Spring","Corn-Corn-Corn","SHM",0.2068,NA,NA,NA,NA,3.24,NA,NA,1.96,11.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4817,1.264,1.7457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2235,6.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1798",220,"2","0-10 cm",2023,"Spring","Corn-Corn-Corn","Clover",0.198,NA,108.88,NA,NA,19.33,NA,NA,10.28,22.58,NA,NA,NA,NA,NA,NA,NA,NA,441,4.851825969,0.980476238,51.21963608,0.796812319,0.0046,350,4.642135165,0.9775424,44.52835566,0.792452738,0.2738,335,4.647004882,0.97817728,45.82380198,0.799260501,0.532,431,4.820179206,0.980356984,50.90867854,0.794608196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1623,1.6997,4.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3835,5.596,NA,NA,NA,42.075,40.986,2.833,14.4673490998941,39.878,1.991,20.0291310899046,9.145388,0.551006,10.6,0,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1799",220,"2","10-20 cm",2023,"Spring","Corn-Corn-Corn","Clover",0.1848,NA,34.81,NA,NA,5.3,NA,NA,3.51,11.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3144,1.1768,2.4912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.9335,3.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1800",220,"2","20-30 cm",2023,"Spring","Corn-Corn-Corn","Clover",0.2232,NA,NA,NA,NA,1.48,NA,NA,1.16,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.404,1.2201,2.6241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6585,1.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1801",301,"3","0-10 cm",2023,"Spring","Corn-Soybean-Corn","Clover",0.2667,NA,70.65,NA,NA,66.01,NA,NA,43.52,95.53,NA,NA,NA,919,6.463362456,0.997663113,427.9197423,0.947250685,392,4.811819921,0.979309027,48.33025408,0.805829664,0.0022,319,4.696593651,0.97855992,46.64161701,0.814646656,0.2374,310,4.645718014,0.97713952,43.74361343,0.809842145,0.4648,369,4.784977867,0.9797028,49.26787931,0.809531803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349,1.133,1.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.021,6.2085,NA,NA,NA,75.945,42.67,3.231,13.206437635407,40.848,2.023,20.1917943648047,58.4260904,4.0144512,38.28,0,100.28,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,"
"1802",301,"3","10-20 cm",2023,"Spring","Corn-Soybean-Corn","Clover",0.2122,NA,18.52,NA,NA,29.3,NA,NA,32.38,82.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,2.6584,7.3584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.8235,14.0385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1803",301,"3","20-30 cm",2023,"Spring","Corn-Soybean-Corn","Clover",0.2157,NA,NA,NA,NA,5.95,NA,NA,23.45,61.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.6972,1.1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9785,1.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1804",302,"3","0-10 cm",2023,"Spring","Corn-Soybean-Corn","No cover",0.2386,NA,67.14,NA,NA,55.47,NA,NA,43.28,100.14,NA,NA,NA,676,6.171945646,0.997113657,346.4592266,0.947170468,304,4.576720791,0.975345049,40.55980557,0.800542,0.001,257,4.401002544,0.96984016,33.15667457,0.79310546,0.2952,248,4.383716449,0.9699404,33.26724241,0.795098051,0.4392,296,4.55183543,0.97523952,40.38693919,0.799920544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0075,1.0458,2.0533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4635,1.311,NA,NA,NA,30.72,NA,NA,NA,38.373,1.575,24.3638095238095,69.1020984,2.83626,180.08,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,"
"1805",302,"3","10-20 cm",2023,"Spring","Corn-Soybean-Corn","No cover",0.2086,NA,18.71,NA,NA,13.56,NA,NA,34.94,86.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1607,2.0478,5.2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7135,7.5785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1806",302,"3","20-30 cm",2023,"Spring","Corn-Soybean-Corn","No cover",0.2142,NA,NA,NA,NA,1.55,NA,NA,30.41,65.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6559,0.6101,1.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.866,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1807",303,"3","0-10 cm",2023,"Spring","Corn-Soybean-Corn","SHM",0.2374,NA,90.65,NA,NA,61.12,NA,NA,60.57,98.45,NA,NA,NA,NA,NA,NA,NA,NA,388,4.882758263,0.98238681,56.7756323,0.819116573,0.003,313,4.689286806,0.97851968,46.55424128,0.816067001,0.3488,302,4.679062129,0.97950992,48.80410423,0.819389183,0.4752,368,4.811430704,0.981247754,53.32694622,0.814381036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4023,0.9153,2.3176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9685,0.6985,NA,NA,NA,78.945,42.068,2.737,15.3701132626964,39.649,1.597,24.8271759549155,71.368155,4.4501246,19.66,0,28.14,0,38.52,84.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag, high pathogen_relabund,"
"1808",303,"3","10-20 cm",2023,"Spring","Corn-Soybean-Corn","SHM",0.2024,NA,15.92,NA,NA,0.64,NA,NA,32.09,20.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4702,3.9652,11.4354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.611,12.4885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1809",303,"3","20-30 cm",2023,"Spring","Corn-Soybean-Corn","SHM",0.2219,NA,NA,NA,NA,7.25,NA,NA,41.11,78.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0836,0.8277,0.9113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.001,0.0785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,"
"1810",304,"3","0-10 cm",2023,"Spring","Corn-Soybean-Corn","Wheat-Clover",0.2198,NA,70.14,NA,NA,45.79,NA,NA,52.58,96.21,NA,NA,NA,743,6.276671921,0.997480482,396.9013759,0.94947217,389,4.676344526,0.978285499,46.0521747,0.784150634,0.0012,342,4.601762382,0.97789568,45.24002548,0.788673804,0.2356,334,4.547329427,0.97618504,41.99041275,0.782519205,0.5268,385,4.682259251,0.978747882,47.05413296,0.786505605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2308,2.135,7.3658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0535,7.9585,NA,NA,NA,83.965,42.344,2.561,16.5341663412729,42.054,1.582,26.582806573957,96.8921304,5.525143,34.84,78.36,115.86,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,"
"1811",304,"3","10-20 cm",2023,"Spring","Corn-Soybean-Corn","Wheat-Clover",0.2038,NA,10.12,NA,NA,9.4,NA,NA,38.59,57.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1732,0.6977,0.8709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7885,0.7735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1812",304,"3","20-30 cm",2023,"Spring","Corn-Soybean-Corn","Wheat-Clover",0.2231,NA,NA,NA,NA,3.98,NA,NA,36.84,62.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6101,0.6101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4035,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1813",305,"3","0-10 cm",2023,"Spring","Corn-Soybean-Corn","Wheat",0.2705,NA,71.74,NA,NA,37.06,NA,NA,34.87,60.3,NA,NA,NA,NA,NA,NA,NA,NA,391,4.540255495,0.970265509,33.63097726,0.760676486,4e-04,328,4.408192788,0.96921344,32.4817063,0.760949842,0.1382,322,4.385507441,0.96832704,31.57267272,0.759454203,0.6698,382,4.543098152,0.97048664,33.88296012,0.76413402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4606,2.4403,4.9009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.296,5.6685,NA,NA,NA,46.53,41.312,1.343,30.7609828741623,40.879,1.559,26.2212957023733,83.8868672,2.8374908,48,154.84,0.72,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high GMC,"
"1814",305,"3","10-20 cm",2023,"Spring","Corn-Soybean-Corn","Wheat",0.2059,NA,6.79,NA,NA,2.39,NA,NA,14.93,9.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6101,0.6101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6185,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1815",305,"3","20-30 cm",2023,"Spring","Corn-Soybean-Corn","Wheat",0.2319,NA,NA,NA,NA,3.73,NA,NA,18.46,30.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.7406,0.7406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.426,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1816",306,"3","0-10 cm",2023,"Spring","Corn-Corn-Corn","Clover",0.2335,NA,250.28,NA,NA,35.41,NA,NA,36.6,83.26,NA,NA,NA,NA,NA,NA,NA,NA,208,2.585548366,0.773040889,4.406080005,0.484408416,2e-04,175,2.5312284,0.77016408,4.350930003,0.490093571,0.468,176,2.488951309,0.76853224,4.320256091,0.481376852,0.1892,197,2.624323795,0.785855671,4.669747753,0.496729623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4158,1.8297,4.2455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0385,6.3635,NA,NA,NA,46.59,42.484,3.26,13.0319018404908,41.806,2.186,19.124428179323,56.5440952,3.8618408,46.68,0,87.16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high mbc/n, low fun_evenness, high pathogen_relabund, low sap_relabund,"
"1817",306,"3","10-20 cm",2023,"Spring","Corn-Corn-Corn","Clover",0.206,NA,21.87,NA,NA,10.48,NA,NA,33.54,73.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2298,1.3073,2.5371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1818",306,"3","20-30 cm",2023,"Spring","Corn-Corn-Corn","Clover",0.2202,NA,NA,NA,NA,5.76,NA,NA,34.45,86.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2729,0.6101,1.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.741,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1819",307,"3","0-10 cm",2023,"Spring","Corn-Corn-Corn","Wheat",0.2277,NA,55.4,NA,NA,37.66,NA,NA,48.46,102.98,NA,NA,NA,957,6.473989042,0.997628071,421.5977348,0.943207238,424,4.931967404,0.984808797,65.82757329,0.815237141,0.0036,360,4.808480625,0.98364784,61.15400045,0.816920768,0.1422,349,4.768280839,0.98316952,59.4160119,0.814384674,0.521,428,4.977883128,0.985702642,69.94299045,0.821551727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1419,1.5249,2.6668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.906,2.6835,NA,NA,NA,32.385,41.198,1.666,24.7286914765906,39.227,2.021,19.4096981692232,41.825246,1.716578,5.8,96,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,"
"1820",307,"3","10-20 cm",2023,"Spring","Corn-Corn-Corn","Wheat",0.1942,NA,17.55,NA,NA,11.93,NA,NA,35.14,82.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4402,1.1763,1.6165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3785,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1821",307,"3","20-30 cm",2023,"Spring","Corn-Corn-Corn","Wheat",0.2201,NA,NA,NA,NA,6.89,NA,NA,33.15,58.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.133,1.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1822",308,"3","0-10 cm",2023,"Spring","Corn-Corn-Corn","SHM",0.2243,NA,64.68,NA,NA,53.21,NA,NA,55.98,102.09,NA,NA,NA,418,5.707202028,0.995470623,220.780916,0.945608414,452,5.172083537,0.989638905,96.51489857,0.845985019,0.0048,392,5.103714576,0.98938368,94.1945985,0.854712909,0.1662,401,5.10620288,0.98925704,93.08421515,0.851891181,0.539,461,5.196171995,0.989603482,96.18604821,0.847193017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3279,1.7002,4.0281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.181,3.9035,NA,NA,NA,63.935,40.331,3.045,13.2449917898194,38.818,1.959,19.8152118427769,62.1974,4.596798,10.2,0,26,0,53,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,"
"1823",308,"3","10-20 cm",2023,"Spring","Corn-Corn-Corn","SHM",0.2008,NA,13.1,NA,NA,7.4,NA,NA,37.47,65.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8282,0.8282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5835,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1824",308,"3","20-30 cm",2023,"Spring","Corn-Corn-Corn","SHM",0.2061,NA,NA,NA,NA,5.55,NA,NA,40.14,78.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9153,0.9153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.966,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,"
"1825",309,"3","0-10 cm",2023,"Spring","Corn-Corn-Corn","Wheat-Clover",0.2591,NA,89.83,NA,NA,55.62,NA,NA,47.81,109.64,NA,NA,NA,671,6.124618722,0.996913536,323.9953863,0.940979561,468,5.048718531,0.98647713,73.94879941,0.821134352,0.0062,409,4.940544926,0.98509776,67.10400584,0.821546215,0.2222,399,4.906963871,0.98442992,64.22574579,0.819334694,0.5868,456,5.042215267,0.986616406,74.71834656,0.823555931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0523,1.9174,2.9697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6135,4.556,NA,NA,NA,44.63,42.43,2.565,16.541910331384,39.926,1.69,23.6248520710059,88.70236,5.2465,16,138.2,55.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag,"
"1826",309,"3","10-20 cm",2023,"Spring","Corn-Corn-Corn","Wheat-Clover",0.2023,NA,30.61,NA,NA,6.96,NA,NA,23.97,24.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.8715,1.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.646,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1827",309,"3","20-30 cm",2023,"Spring","Corn-Corn-Corn","Wheat-Clover",0.2123,NA,NA,NA,NA,4.26,NA,NA,25.62,48.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6101,0.6101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.981,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1828",310,"3","0-10 cm",2023,"Spring","Corn-Corn-Corn","No cover",0.2609,NA,79.77,NA,NA,39.4,NA,NA,36.79,43.31,NA,NA,NA,946,6.484382744,0.997743565,443.176954,0.946315411,406,4.934602912,0.984387355,64.05064815,0.821563898,8e-04,344,4.807643556,0.98211832,55.92315711,0.823136196,0.1686,335,4.781247474,0.98232584,56.57977522,0.822349524,0.5468,408,4.92223338,0.983821539,61.8105774,0.818834571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3711,4.3143,6.6854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5685,6.2835,NA,NA,NA,19.68,NA,NA,NA,37.803,1.685,22.4350148367953,22.454982,1.00089,59.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1829",310,"3","10-20 cm",2023,"Spring","Corn-Corn-Corn","No cover",0.2235,NA,36.34,NA,NA,9.71,NA,NA,32.82,28.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.0458,1.0458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5085,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"1830",310,"3","20-30 cm",2023,"Spring","Corn-Corn-Corn","No cover",0.2199,NA,NA,NA,NA,7.41,NA,NA,38.64,54.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3473,0.741,1.0883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
