"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","sap_relabund","sap_richness","sap_shannon.div","sap_simpson.div","sap_invsimpson.div","sap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","season.year","new.name"
"1219",1219,107,1,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","SHM",0.170731707,NA,55.43,NA,NA,76.370304,NA,NA,19.993731,132.689262,NA,NA,NA,652,6.118994803,0.996798672,312.3703339,0.944282828,305,4.775325255,0.982547734,57.29914879,0.83480157,229,4.62906972427331,0.9813708,53.6791703347433,0.851915081641166,229,0.139529547,29,2.533317324,0.87113027,7.759774132,0.752329897,0.223293173,43,2.9911717,0.932162741,14.74116172,0.795270554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2019,1.9712,5.1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.4,9.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,681.76,"Cotton",4.35,0.68,1.01,2.71,0.35,0.52,23.8,12.6,85,58,62,172,"","Summer 2022","107_Summer_2022"
"1222",1222,108,1,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Clover",0.202580645,NA,12.66,NA,NA,66.249402,NA,NA,24.094952,124.505368,NA,NA,NA,495,5.793232056,0.994359125,177.2774551,0.933705878,372,4.731388152,0.979974873,49.93726248,0.799370333,270,4.57915770276097,0.97809952,45.6610996653955,0.817937221648836,270,0.147863471,39,2.590869294,0.866193406,7.473473224,0.70719959,0.229351225,52,2.861401356,0.906960557,10.74812974,0.724177388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6026,5.4251,7.0277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.86,8.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1061.76,"Cotton",4.29,0.6,1.24,2.81,0.37,0.45,23,8.4,89,53,43,241,"note: high nh-n,","Summer 2022","108_Summer_2022"
"1225",1225,109,1,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","No cover",0.168316832,NA,13.87,NA,NA,77.20134,NA,NA,15.915421,141.114737,NA,NA,NA,379,5.240908161,0.984266861,63.56010761,0.882673887,405,4.785184827,0.981273873,53.40132503,0.797014463,288,4.58141415320766,0.97895912,47.5265293086602,0.809013972334429,288,0.132767882,45,2.824877405,0.899895231,9.989534108,0.742087698,0.198756008,47,2.761035878,0.895673855,9.585324906,0.717124683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2958,9.2923,9.5881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.19,13.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,956.71,"Cotton",4.03,0.56,1.11,2.64,0.36,0.49,24.7,8.9,85,50,35,187,"note: low bac_evenness, high nh-n,","Summer 2022","109_Summer_2022"
"1228",1228,110,1,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Wheat-Clover",0.153571429,NA,3.94,NA,NA,54.540275,NA,NA,24.24338,140.365828,NA,NA,NA,510,5.501736551,0.986752408,75.48541457,0.882479001,485,4.820528332,0.973039461,37.09124594,0.779497457,322,4.56625961097607,0.96815856,31.4056148214403,0.790755710631651,322,0.077597936,38,2.725958788,0.875939608,8.060590346,0.749386727,0.19329111,76,3.146845467,0.920834315,12.63173561,0.726631085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0349,9.7772,9.8121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.74,7.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1195.88,"Cotton",4.37,0.6,1.11,3.21,0.39,0.45,27.2,5.8,107,60,36,320,"note: low bac_evenness, high nh-n,","Summer 2022","110_Summer_2022"
"1231",1231,111,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","No cover",0.153293413,NA,12.03,NA,NA,49.02506,NA,NA,13.708282,126.179335,NA,NA,NA,1073,6.314040605,0.994387876,178.185646,0.904821898,347,4.843230908,0.984865345,66.07352649,0.827998289,254,4.65995945534852,0.98301648,58.8806089668102,0.84155285388931,254,0.123657588,36,2.54193983,0.856535313,6.970356424,0.709341816,0.225136187,46,3.109398918,0.939033143,16.40235449,0.812141592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2698,6.1358,6.4056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.28,12.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.93,"Soybean",5.2,0.83,3.05,1.11,0.48,0.37,40.4,10.7,164,60,68,41,"note: low bac_evenness, high nh-n,","Summer 2022","111_Summer_2022"
"1234",1234,112,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Wheat-Clover",0.171052632,NA,44.08,NA,NA,60.765162,NA,NA,25.650187,159.64041,NA,NA,NA,810,6.317319738,0.997354408,377.9873003,0.943301095,402,4.942906276,0.981346271,53.60858416,0.82430514,282,4.71904000735467,0.97874192,47.0409369049322,0.836426397673722,282,0.160016654,38,2.652418296,0.888055143,8.932969584,0.729169889,0.165706752,48,3.157302104,0.94186805,17.20224434,0.815587229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.989,3.8386,7.8276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.68,11.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.52,"Soybean",5.25,0.81,2.95,1.15,0.49,0.35,44.3,12.2,116,55,305,44,"","Summer 2022","112_Summer_2022"
"1237",1237,113,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","SHM",0.178438662,NA,57.6,NA,NA,66.157576,NA,NA,21.569586,117.016519,NA,NA,NA,1491,6.688888679,0.996272034,268.2428219,0.915382987,431,5.014922377,0.985847772,70.66025228,0.826711675,298,4.77994028659686,0.98381976,61.8037804136405,0.839013840639796,298,0.167678834,35,2.610061623,0.870211009,7.704813739,0.734122673,0.246627885,61,2.953871479,0.907744231,10.83943051,0.718550745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9283,5.9263,8.8546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.63,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.95,"Soybean",5.26,0.83,2.92,1.03,0.48,0.37,41.2,12.1,107,55,68,45,"note: low bac_evenness, high nh-n,","Summer 2022","113_Summer_2022"
"1240",1240,114,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Wheat",0.194103194,NA,42.84,NA,NA,78.685559,NA,NA,21.229074,231.689372,NA,NA,NA,835,6.313939023,0.996965543,329.5483062,0.938536321,393,4.938510309,0.984936875,66.38728735,0.826693623,289,4.7292227633423,0.98268784,57.76286725631,0.834604067721147,289,0.251701625,46,2.684026946,0.882957741,8.543922558,0.701039003,0.176482845,50,3.034401874,0.922080865,12.833818,0.775660539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2316,4.3286,8.5602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.58,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,42.78,"Soybean",5.34,0.82,3.07,1.06,0.48,0.35,42.3,10.9,123,55,74,24,"","Summer 2022","114_Summer_2022"
"1243",1243,115,1,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Clover",0.172496984,NA,60.06,NA,NA,75.980904,NA,NA,17.561758,205.893094,NA,NA,NA,1005,6.341930585,0.995905104,244.2064677,0.917426085,189,4.506420258,0.980065206,50.16354924,0.859717236,NA,NA,NA,NA,NA,NA,0.153865152,23,2.411862687,0.855926767,6.940914537,0.769212928,0.165225982,26,2.788391909,0.919016626,12.34821355,0.85583465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,6.7359,8.7159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.85,9.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.09,"Soybean",5.27,0.78,2.9,1.23,0.47,0.34,38.7,11.1,135,52,62,35,"note: low bac_evenness, high nh-n,","Summer 2022","115_Summer_2022"
"1246",1246,116,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","SHM",0.167657551,NA,36.87,NA,NA,84.447121,NA,NA,29.080761,188.933661,NA,NA,NA,1078,6.564564933,0.997883836,472.5532153,0.940096514,384,4.794350792,0.979818102,49.54935294,0.805686235,266,4.57803811317253,0.97692744,43.3415277715174,0.819923191490645,266,0.151735579,38,2.725431014,0.897442282,9.750606947,0.749241638,0.15007657,47,3.141333336,0.939513412,16.53259057,0.815899456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3975,2.4117,6.8092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.46,10.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.41,"Soybean",5.3,0.84,3.35,1.07,0.45,0.35,44.5,14.5,106,59,69,41,"","Summer 2022","116_Summer_2022"
"1249",1249,117,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","No cover",0.182033097,NA,53.82,NA,NA,78.525932,NA,NA,20.010404,194.910578,NA,NA,NA,1334,6.666571579,0.997380067,381.6891472,0.926435483,593,5.169575434,0.986840005,75.98786808,0.809619114,367,4.91499358556381,0.9848888,66.1760813171687,0.832293382188423,367,0.159289277,59,2.77018022,0.862095956,7.251418944,0.679375789,0.190738432,70,3.255709502,0.940382956,16.77372679,0.766320619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7128,5.728,10.4408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.37,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,44.23,"Soybean",5.52,0.85,3.24,1.04,0.45,0.35,46.5,11.1,121,58,66,47,"note: high nh-n,","Summer 2022","117_Summer_2022"
"1252",1252,118,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat-Clover",0.175675676,NA,66.82,NA,NA,91.182229,NA,NA,35.953067,175.183653,NA,NA,NA,1336,6.641824796,0.997265175,365.6540503,0.92280437,530,4.829766288,0.978405249,46.30755019,0.769944363,354,4.61924161063599,0.97557424,40.9403842500705,0.787017879483908,354,0.23356997,64,2.771792589,0.879922044,8.327923241,0.666475237,0.172755248,52,2.925481731,0.916044655,11.91109389,0.740395161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7952,6.951,8.7462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.22,12.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,48.25,"Soybean",5.43,0.84,3.63,1.15,0.47,0.35,47.5,11.8,146,63,68,39,"note: low bac_evenness, high nh-n,","Summer 2022","118_Summer_2022"
"1255",1255,119,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Clover",0.168028005,NA,87.69,NA,NA,101.493891,NA,NA,35.030808,231.296466,NA,NA,NA,1315,6.667499566,0.997652138,425.9194449,0.928415262,337,4.393618954,0.964687792,28.31881811,0.754906589,245,4.21932941629069,0.96170032,26.1098787248353,0.766975345422461,245,0.36206427,52,2.429819237,0.825140684,5.718883172,0.614950484,0.168641068,43,2.811740393,0.89977376,9.977427103,0.747564688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1105,9.3244,12.4349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.03,14.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,39.09,"Soybean",5.4,0.84,2.92,1.08,0.44,0.35,41.9,10.6,137,63,66,55,"note: high pathogen_relabund, high nh-n,","Summer 2022","119_Summer_2022"
"1258",1258,120,1,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat",0.156682028,NA,98.78,NA,NA,34.198409,NA,NA,28.38007,208.873446,NA,NA,NA,164,4.836673525,0.99016871,101.7160523,0.948392197,311,4.615996808,0.974895733,39.83386646,0.804209643,224,4.36233120201648,0.97040792,33.7928256479437,0.806100613420779,224,0.142581733,31,2.618004726,0.890300179,9.115785118,0.762380455,0.11856374,39,3.023778591,0.928813133,14.04753492,0.825365828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4884,2.5765,8.0649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.79,11.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,47.17,"Soybean",5.3,0.84,3.46,1.11,0.46,0.35,46.7,12.9,124,59,69,51,"","Summer 2022","120_Summer_2022"
"1261",1261,201,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","No cover",0.164212911,NA,52.83,NA,NA,76.420383,NA,NA,23.367994,188.250922,NA,NA,NA,1204,6.672599535,0.997996933,499.2343798,0.94067657,396,4.832448085,0.980830545,52.16632422,0.807910624,274,4.57146667159157,0.97724472,43.9458446567127,0.814424076013689,274,0.102762498,38,2.757552954,0.907251211,10.78181194,0.758072203,0.144713776,44,3.030320437,0.929217014,14.12768874,0.800784509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5595,1.238,3.7975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.17,4.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1184.71,"Cotton",4.23,0.53,1.14,3.06,0.33,0.43,29.6,8.8,89,56,33,233,"","Summer 2022","201_Summer_2022"
"1264",1264,202,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","SHM",0.183603758,NA,73.2,NA,NA,89.634236,NA,NA,31.146483,171.333239,NA,NA,NA,304,5.413222398,0.994134531,170.4893418,0.946859571,608,5.216036394,0.988889626,90.00597,0.813712027,380,4.99868918044366,0.98783224,82.1843954844606,0.841505904085576,380,0.147127909,56,3.066177365,0.927509592,13.79492866,0.76171664,0.14702114,65,3.21803005,0.930270897,14.3412141,0.770898779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5568,1.4749,8.0317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.09,11.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1099.76,"Cotton",4.4,0.59,1.21,3.33,0.35,0.39,27.3,9.9,92,52,33,326,"","Summer 2022","202_Summer_2022"
"1267",1267,203,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Wheat",0.164663462,NA,77.26,NA,NA,74.435467,NA,NA,29.708682,188.340013,NA,NA,NA,1309,6.7920553,0.998284931,583.0669384,0.946361647,608,5.294236224,0.989059915,91.40696969,0.825911355,388,5.02332647955757,0.98738512,79.2714635414684,0.842697866107773,388,0.165302782,49,2.625921679,0.873151312,7.883408292,0.674728399,0.16087417,62,3.146106546,0.930123709,14.31100573,0.762298063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7641,1.4859,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.24,7.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1162.35,"Cotton",4.29,0.59,1.24,3.29,0.34,0.44,33.2,8.3,92,59,32,298,"","Summer 2022","203_Summer_2022"
"1270",1270,204,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Clover",0.184154176,NA,54.14,NA,NA,97.500151,NA,NA,37.284672,210.388353,NA,NA,NA,1256,6.773350977,0.998385942,619.5563184,0.949221939,670,5.406527109,0.990270927,102.7847192,0.83084315,414,5.14182493822384,0.98892824,90.3198768759437,0.853292283724613,414,0.152985186,58,3.031966125,0.913138422,11.51257008,0.746708208,0.14538381,75,3.295948777,0.928696597,14.02457612,0.763394986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3309,1.7394,5.0703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.23,8.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1084.12,"Cotton",4.46,0.58,1.42,3.29,0.33,0.4,29.9,6,117,57,32,267,"","Summer 2022","204_Summer_2022"
"1273",1273,205,2,"0-10 cm",2022,"Summer","Corn-Cotton-Soybean","Wheat-Clover",0.174781523,NA,64.52,NA,NA,116.63917,NA,NA,36.335548,225.158387,NA,NA,NA,1011,6.522658253,0.997784291,451.3227326,0.942758432,722,5.376056073,0.990025455,100.255196,0.816778417,436,5.11965008779919,0.98877904,89.1189345653136,0.842374375260701,436,0.120472722,60,2.910153161,0.90125071,10.12665504,0.710773878,0.173093576,71,3.105423423,0.921946868,12.81178563,0.728514341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9612,1.1995,4.1607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.16,7.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1110.94,"Cotton",4.5,0.54,1.39,3.41,0.34,0.39,26.9,10.9,98,57,32,303,"note: high bg,","Summer 2022","205_Summer_2022"
"1276",1276,206,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","No cover",0.159117306,NA,81.65,NA,NA,53.900102,NA,NA,10.98472,110.764285,NA,NA,NA,947,6.371699406,0.99643974,280.8783523,0.929727321,641,5.28021711,0.989293218,93.39874199,0.816987938,379,5.01651732905899,0.98769368,81.259060385233,0.844881977269451,379,0.150223076,53,2.864444667,0.894834431,9.508815571,0.721469537,0.143361383,72,3.290203091,0.942691454,17.44940464,0.769338312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3453,4.9235,7.2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.63,8.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,39.51,"Soybean",4.85,0.62,2.43,1.32,0.41,0.33,45.2,11.3,216,64,53,39,"note: high nh-n,","Summer 2022","206_Summer_2022"
"1279",1279,207,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Wheat",0.180606061,NA,69.99,NA,NA,76.788051,NA,NA,22.803392,127.562493,NA,NA,NA,920,6.438919714,0.997469928,395.2456619,0.943518047,331,4.834188141,0.982130031,55.95980519,0.833176407,243,4.61562661050713,0.9778656,45.1785456122597,0.840264879269252,243,0.149343739,39,2.922039607,0.903484521,10.36103236,0.797595316,0.143667967,34,2.670845125,0.8968549,9.695080053,0.757394233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5126,1.5412,7.0538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.79,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.54,"Soybean",5.17,0.66,2.38,1.2,0.42,0.34,47.2,9.7,117,67,55,29,"","Summer 2022","207_Summer_2022"
"1282",1282,208,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Clover",0.184914842,NA,97.84,NA,NA,81.164477,NA,NA,28.555832,101.369247,NA,NA,NA,973,6.530580014,0.997865639,468.524334,0.949159224,310,4.888630816,0.986920113,76.45326128,0.852186735,227,4.75562757359902,0.98608008,71.8394933304214,0.876621454257542,227,0.126992184,30,2.640973149,0.886298475,8.794956812,0.776483354,0.1732819,39,3.131018872,0.941006895,16.95113353,0.854637965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4565,1.5577,8.0142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.45,11.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.75,"Soybean",5.04,0.71,2.74,1.29,0.4,0.33,44,11,105,56,58,26,"","Summer 2022","208_Summer_2022"
"1285",1285,209,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","Wheat-Clover",0.189427313,NA,90.77,NA,NA,72.122686,NA,NA,17.840488,94.269584,NA,NA,NA,947,6.43957312,0.997425702,388.4553624,0.939631123,651,5.28512947,0.98844794,86.56464934,0.815794027,402,5.03821034354554,0.98690392,76.3587271916482,0.840198548923258,402,0.150440156,59,3.086504529,0.907423851,10.80191828,0.756953081,0.149449076,60,3.10410212,0.922105039,12.83780085,0.758143843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5685,4.1966,8.7651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.38,9.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,54.7,"Soybean",5.15,0.67,2.6,1.27,0.42,0.34,47,10.5,126,68,62,25,"","Summer 2022","209_Summer_2022"
"1288",1288,210,2,"0-10 cm",2022,"Summer","Soybean-Soybean-Soybean","SHM",0.182227222,NA,72.2,NA,NA,82.588979,NA,NA,21.23189,87.672417,NA,NA,NA,1056,6.53731599,0.997626654,421.3460956,0.938966875,316,4.703434186,0.982395814,56.80467184,0.817172488,217,4.51656108689104,0.9806984,51.8091764413313,0.839525513236556,217,0.183810563,30,2.354401667,0.839514237,6.231082323,0.692227296,0.184818205,38,2.638464677,0.893780676,9.4144828,0.725333933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.331,1.8,6.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.04,9.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,55.35,"Soybean",5.43,0.75,2.86,1.23,0.43,0.34,46,10.9,103,53,60,22,"note: high wec,","Summer 2022","210_Summer_2022"
"1291",1291,211,2,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Clover",0.187793427,NA,92.66,NA,NA,81.340488,NA,NA,27.364499,86.571759,NA,NA,NA,884,6.414933933,0.997577009,412.7129763,0.945533869,366,4.92592368,0.985732272,70.08824592,0.834529845,273,4.75624030594934,0.98444008,64.2676826101934,0.847894504083608,273,0.147782467,37,2.728715524,0.896152855,9.629537691,0.755684729,0.14650848,42,2.854047797,0.908031664,10.87330747,0.763590175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7758,2.1635,6.9393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.81,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,58.06,"Soybean",5.36,0.67,2.55,1.18,0.4,0.34,46.3,11.1,122,87,63,26,"","Summer 2022","211_Summer_2022"
"1294",1294,212,2,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","No cover",0.180291153,NA,128.21,NA,NA,72.85589,NA,NA,19.020625,90.38572,NA,NA,NA,613,6.054206531,0.996607834,294.7969017,0.943263057,257,4.009796515,0.939086223,16.41664751,0.722606152,194,3.88217145386325,0.93500824,15.3865659277422,0.736954438908723,194,0.082448416,24,2.074976596,0.768557879,4.320734694,0.652907945,0.349995683,37,1.911951364,0.662870683,2.966220826,0.529491783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0391,2.2737,7.3128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.06,8.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,57.9,"Soybean",5.17,0.72,2.67,1.29,0.41,0.35,46.2,9.1,134,70,55,32,"note: high soilsap_relabund,","Summer 2022","212_Summer_2022"
"1297",1297,213,2,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat",0.198385236,NA,122.51,NA,NA,77.446938,NA,NA,24.690275,84.470437,NA,NA,NA,1426,6.830038926,0.998210746,558.8920882,0.940436211,756,5.302202071,0.988055817,83.72276049,0.799965144,429,5.03489221866857,0.98647776,73.952244598528,0.830640601098094,429,0.122419373,66,2.878103571,0.872951623,7.871017526,0.686954832,0.151724138,77,3.300816229,0.919327293,12.39576601,0.759890444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8883,2.1305,8.0188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.1,14.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,51.14,"Soybean",5.03,0.66,2.36,1.15,0.37,0.33,40.5,9.9,111,65,59,44,"","Summer 2022","213_Summer_2022"
"1300",1300,214,2,"0-10 cm",2022,"Summer","Corn-Soybean-Corn","Wheat-Clover",0.182735426,NA,113.15,NA,NA,72.922875,NA,NA,17.637156,71.982413,NA,NA,NA,1297,6.762855186,0.998118538,531.5015208,0.943503798,690,5.2817803,0.985619432,69.53828273,0.808020421,409,4.94636527579554,0.98201936,55.6153729789374,0.822514061183169,409,0.193200837,84,3.301117751,0.922567955,12.91454979,0.745035938,0.104419456,64,3.203102002,0.924575056,13.25821339,0.770183229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6566,1.9046,6.5612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.98,9.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,59.95,"Soybean",4.73,0.64,2.49,1.17,0.36,0.31,39.1,8.9,106,53,53,32,"","Summer 2022","214_Summer_2022"
